instance,horizon,seed,objective,bs_cost,ls_cost,ils_cost,gap_pct,calls,levels,beam_seconds,ls_seconds,ils_seconds,total_seconds
LR1_DR02_VC01_V6a,120,12,33809.0,33808.96631999997,33808.96631999997,33808.946319999974,-0.00015877429094726577,58,59,276.880452765,0.268585448,252.006540459,529.155578672
LR1_DR02_VC01_V6a,120,13,33809.0,33808.95631999997,33808.95631999997,33808.946319999974,-0.00015877429094726577,58,59,303.332321108,0.264233889,256.669345626,560.265900623
LR1_DR02_VC01_V6a,120,14,33809.0,33808.986319999975,33808.986319999975,33808.986319999975,-4.046259879170626e-5,58,59,306.18831884,0.31049931,262.929786631,569.4286047810001
LR1_DR02_VC01_V6a,120,15,33809.0,33808.946319999974,33808.946319999974,33808.946319999974,-0.00015877429094726577,58,59,299.225211237,0.161566013,240.980818049,540.367595299
LR1_DR02_VC01_V6a,120,16,33809.0,33808.946319999974,33808.946319999974,33808.946319999974,-0.00015877429094726577,58,59,299.598923042,0.155771291,245.680334977,545.43502931
LR1_DR02_VC01_V6a,120,17,33809.0,33808.96631999997,33808.96631999997,33808.96631999997,-9.96184448802464e-5,58,59,283.470748751,0.152611525,255.079594748,538.702955024
LR1_DR02_VC01_V6a,120,18,33809.0,33808.96631999998,33808.96631999998,33808.96631999998,-9.961844485872563e-5,58,59,303.488267169,0.225654451,244.876391635,548.590313255
LR1_DR02_VC01_V6a,120,19,33809.0,33808.95631999997,33808.95631999997,33808.95631999997,-0.00012919636792451647,58,59,292.826199274,0.298633507,261.863401201,554.9882339819999
LR1_DR02_VC01_V6a,120,20,33809.0,33808.97631999997,33808.97631999997,33808.95631999997,-0.00012919636792451647,58,59,301.198551881,0.3149542,259.867562328,561.381068409
LR1_DR02_VC01_V6a,120,21,33809.0,33808.96631999997,33808.96631999997,33808.946319999974,-0.00015877429094726577,58,59,284.591024907,0.15215526,254.881230422,539.624410589
LR1_DR02_VC01_V6a,120,22,33809.0,33808.946319999974,33808.946319999974,33808.946319999974,-0.00015877429094726577,58,59,289.253322375,0.281979564,245.202878997,534.7381809359999
LR1_DR02_VC01_V6a,120,23,33809.0,33808.946319999974,33808.946319999974,33808.946319999974,-0.00015877429094726577,58,59,294.923339212,0.191986397,266.552292417,561.6676180259999
LR1_DR02_VC01_V6a,120,24,33809.0,33808.946319999974,33808.946319999974,33808.946319999974,-0.00015877429094726577,58,58,286.305774378,0.345312971,272.818498313,559.4695856620001
LR1_DR02_VC01_V6a,120,25,33809.0,33808.96631999997,33808.96631999997,33808.946319999974,-0.00015877429094726577,58,59,300.44523374,0.355273219,235.096311803,535.8968187620001
LR1_DR02_VC01_V6a,120,26,33809.0,33808.95631999997,33808.95631999997,33808.94631999998,-0.000158774290925745,58,59,296.997481192,0.726110694,259.932445,557.656036886
LR1_DR02_VC01_V6a,120,27,33809.0,33808.986319999975,33808.986319999975,33808.986319999975,-4.046259879170626e-5,58,59,284.931886397,0.198453026,235.755811297,520.88615072
LR1_DR02_VC01_V6a,120,28,33809.0,33808.96631999996,33808.94631999997,33808.94631999997,-0.00015877429096878654,58,59,316.850753317,0.440978727,259.237437711,576.529169755
LR1_DR02_VC01_V6a,120,29,33809.0,33808.97631999997,33808.96631999997,33808.946319999974,-0.00015877429094726577,58,59,270.691336722,0.323186575,248.088965352,519.103488649
LR1_DR02_VC01_V6a,120,30,33809.0,33808.96631999997,33808.96631999997,33808.946319999974,-0.00015877429094726577,58,59,290.344040598,0.305825777,230.580638493,521.230504868
LR1_DR02_VC01_V6a,120,31,33809.0,33808.96631999997,33808.96631999997,33808.946319999974,-0.00015877429094726577,58,59,307.717462849,0.202931294,243.901040462,551.821434605
LR1_DR02_VC01_V6a,120,32,33809.0,33808.96631999997,33808.96631999997,33808.946319999974,-0.00015877429094726577,58,59,303.757425409,0.153977672,267.991107517,571.9025105979999
LR1_DR02_VC01_V6a,120,33,33809.0,33808.95631999997,33808.95631999997,33808.95631999997,-0.00012919636792451647,58,59,293.78815158,0.137030089,253.191604416,547.116786085
LR1_DR02_VC01_V6a,120,34,33809.0,33808.946319999974,33808.946319999974,33808.946319999974,-0.00015877429094726577,58,59,298.867451248,0.168181043,242.215358248,541.250990539
LR1_DR02_VC01_V6a,120,35,33809.0,33808.96631999997,33808.96631999997,33808.946319999974,-0.00015877429094726577,58,59,312.165288852,0.299278403,247.721712589,560.186279844
LR1_DR02_VC01_V6a,120,36,33809.0,33808.956319999976,33808.956319999976,33808.956319999976,-0.0001291963679029957,58,59,305.463205188,0.207865076,236.673799574,542.344869838
LR1_DR02_VC01_V6a,120,37,33809.0,33808.946319999974,33808.946319999974,33808.946319999974,-0.00015877429094726577,58,59,295.276659083,0.301639679,244.858236171,540.4365349330001
